"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgRNA","direction"
32562.0941843721,18.7713865500825,4.30544494743263,4.35991791307796,1.30111242866769e-05,0.000343827158781553,"MRE11_CRISPRa_2_XRCC4_CasRx_4","enriched"
24929.2398742822,-17.8776183640105,4.28015658812749,-4.17686082177467,2.95559742253317e-05,0.000343827158781553,"PALB2_CRISPRa_1_XRCC4_CasRx_5","depleted"
30862.2581877101,-16.822693697064,4.36933850799009,-3.85016946302073,0.000118036127414841,0.000798575455130749,"PALB2_CRISPRa_3_XRCC4_CasRx_5","depleted"
36706.4082511647,18.9198092013781,4.2352606417109,4.46721248157591,7.92454107906658e-06,0.000343827158781553,"RAD50_CRISPRa_2_XLF_CasRx_1","enriched"
13521.8912153216,-16.9336642204643,4.28813323704196,-3.94895943861705,7.8491648957469e-05,0.000606301634860449,"PALB2_CRISPRa_2_XLF_CasRx_1","depleted"
20467.7650865249,-17.6818089197772,4.23804196988877,-4.17216465655748,3.01719466883143e-05,0.000343827158781553,"RAD50_CRISPRa_5_XLF_CasRx_2","depleted"
26894.3397076076,-17.6322540480397,4.30712062729195,-4.09374511972416,4.24460896919069e-05,0.000382014807227162,"LIG4_CRISPRa_5_XLF_CasRx_2","depleted"
18767.0654597193,-17.5531021118868,4.23615141402528,-4.14364369832745,3.41830707837444e-05,0.000349308254571388,"53BP1_CRISPRa_2_XLF_CasRx_2","depleted"
12288.5779510704,16.3542006776241,4.32362425636113,3.78252126177779,0.000155247827633945,0.00100196130861118,"NBN_CRISPRa_1_XLF_CasRx_3","enriched"
19191.4434535369,17.9906740861854,4.23609237200564,4.24699758793678,2.16654291101501e-05,0.000343827158781553,"DNA-PKcs_CRISPRa_5_XLF_CasRx_3","enriched"
8295.58730832602,13.8000815887064,4.4914982251349,3.07248960079283,0.00212281229715314,0.00964110584957051,"MRE11_CRISPRa_2_XLF_CasRx_4","enriched"
8188.21855990996,16.0936515972861,4.43270572342951,3.63066095550207,0.000282696343482036,0.00155800625256111,"LIG3_CRISPRa_1_XLF_CasRx_4","enriched"
24763.6146166327,18.3888796098655,4.27699761926094,4.29948324662454,1.71196816068826e-05,0.000343827158781553,"RAD51_CRISPRa_5_XLF_CasRx_5","enriched"
35810.162723878,18.8780148389324,4.25552308445519,4.43612088673447,9.1594424403022e-06,0.000343827158781553,"POLQ_CRISPRa_3_XLF_CasRx_5","enriched"
15680.7002344564,16.5206378867364,4.27203428608011,3.86715947963405,0.000110110423527051,0.000769286797278437,"PALB2_CRISPRa_4_XLF_CasRx_5","enriched"
20611.2469688031,17.9951414522143,4.23864491208394,4.24549397872703,2.18112366513612e-05,0.000343827158781553,"ATM_CRISPRa_3_LIG4_CasRx_1","enriched"
30903.5324848154,-17.0065911297654,4.34725229411513,-3.91203223994779,9.1522689906496e-05,0.000672459499304802,"BRCA2_CRISPRa_2_LIG4_CasRx_1","depleted"
10246.9717605724,-16.173788092657,4.3680388723597,-3.70275736212017,0.000213268832919938,0.0012603417174365,"NBN_CRISPRa_1_LIG4_CasRx_1","depleted"
18512.0706392808,17.9400255077837,4.23637270882969,4.23476090061482,2.28795012425047e-05,0.000343827158781553,"ATM_CRISPRa_5_LIG4_CasRx_2","enriched"
14846.5391085444,-14.6402250264631,4.33208990535916,-3.3794831931701,0.000726222475045947,0.00361636674121865,"POLQ_CRISPRa_1_LIG4_CasRx_2","depleted"
8117.7440085326,16.7336077034255,4.42919049747143,3.77802844853446,0.000158074825085295,0.00101353858437042,"DNA-PKcs_CRISPRa_2_LIG4_CasRx_2","enriched"
24946.6704047616,18.2526972897119,4.28175211963512,4.26290377857451,2.01787424040409e-05,0.000343827158781553,"BRCA1_CRISPRa_5_LIG4_CasRx_3","enriched"
29076.4779306448,-18.1338466147756,4.31513894232928,-4.20237838390137,2.64125155361281e-05,0.000343827158781553,"BRCA2_CRISPRa_2_LIG4_CasRx_4","depleted"
48302.3601634496,18.9899201833643,3.90947695042743,4.85740686648328,1.18933047385256e-06,0.000146450620641247,"DNA-PKcs_CRISPRa_3_LIG4_CasRx_4","enriched"
6919.97395518808,-15.2711845423797,4.49217057535207,-3.39951127995241,0.000675063952943046,0.00341359658678932,"RAD50_CRISPRa_4_LIG4_CasRx_5","depleted"
6462.05920668408,15.7910200288604,4.48074613803669,3.52419430657132,0.000424772633431738,0.00220477224019331,"ATM_CRISPRa_1_53BP1_CasRx_1","enriched"
9271.76721681357,-14.7650546060856,4.44962762887186,-3.31826746810926,0.000905777046954696,0.00442073275155501,"EXO1_CRISPRa_5_53BP1_CasRx_1","depleted"
27613.5428046056,18.4272057844657,4.30838803206603,4.27705342399932,1.89383365632972e-05,0.000343827158781553,"NBN_CRISPRa_2_53BP1_CasRx_1","enriched"
13048.3822631193,17.1587197384375,4.30235478391983,3.98821589576218,6.65720659906604e-05,0.000544226639473649,"NT_CRISPRa_1_53BP1_CasRx_1","enriched"
45312.7141081372,-18.6786120866314,3.9880874540167,-4.6836014259965,2.81877873887982e-06,0.000230435161903426,"BRCA1_CRISPRa_1_53BP1_CasRx_2","depleted"
9869.69558536416,-16.514028727455,4.37694931432382,-3.77295406949582,0.000161325995905292,0.00102103743214898,"XRCC1_CRISPRa_4_53BP1_CasRx_2","depleted"
17132.135027745,-17.3819490149396,4.24335571447683,-4.09627431319004,4.19852401653529e-05,0.000382014807227162,"POLQ_CRISPRa_3_53BP1_CasRx_3","depleted"
19212.8519761871,18.0116780057672,4.23560514213421,4.25244502293045,2.1144913662231e-05,0.000343827158781553,"EXO1_CRISPRa_1_53BP1_CasRx_4","enriched"
16017.7971063854,-17.3002051608799,4.25212181890956,-4.06860525113471,4.72953961225135e-05,0.00041059100527598,"DNA-PKcs_CRISPRa_4_53BP1_CasRx_4","depleted"
24922.1145867648,-17.8702610372331,4.28015688681986,-4.17514159171643,2.97800769951691e-05,0.000343827158781553,"ATM_CRISPRa_1_53BP1_CasRx_5","depleted"
24898.7608439258,18.3181305678266,4.27827141883761,4.28166630269653,1.85499014087834e-05,0.000343827158781553,"EXO1_CRISPRa_1_53BP1_CasRx_5","enriched"
24499.9828304313,18.3702494798135,4.27354836666021,4.2985940262494,1.71884980695551e-05,0.000343827158781553,"NBN_CRISPRa_4_53BP1_CasRx_5","enriched"
30748.3559008522,18.6634155898348,4.31495368960392,4.32528757719945,1.52333001354855e-05,0.000343827158781553,"XLF_CRISPRa_3_53BP1_CasRx_5","enriched"
8663.79523165696,15.40206309185,4.45512979179028,3.45715249872905,0.00054591582100166,0.00277483637514315,"LIG4_CRISPRa_4_53BP1_CasRx_5","enriched"
18498.873268212,-13.9624390527371,4.32512166231975,-3.22821879772243,0.00124563659685554,0.0057369460165037,"LIG4_CRISPRa_2_LIG3_CasRx_1","depleted"
8682.20741958975,-16.3441604321832,4.41165429396646,-3.70476908277607,0.000211583394920239,0.00125795945707124,"CtIP_CRISPRa_4_LIG3_CasRx_2","depleted"
36181.0817208831,18.903454417115,4.24798816431267,4.44997812751052,8.58790352323219e-06,0.000343827158781553,"BRCA1_CRISPRa_4_LIG3_CasRx_2","enriched"
46360.7852610828,-18.6354823975554,3.95950883297674,-4.70651365703491,2.51989111348476e-06,0.000224728471120777,"BRCA1_CRISPRa_5_LIG3_CasRx_2","depleted"
6518.44174696709,-14.7215276693931,4.51157809772347,-3.26305504426967,0.00110218110207939,0.00519826760163403,"POLQ_CRISPRa_3_LIG3_CasRx_2","depleted"
55070.3900180046,-18.8230421096912,3.72588442636636,-5.05196617922157,4.37285142961714e-07,7.63372234781064e-05,"DNA-PKcs_CRISPRa_3_LIG3_CasRx_2","depleted"
4306.99365830446,-14.9178315824226,4.51568633234038,-3.30355797203723,0.000954662286093895,0.00461341725447345,"XRCC4_CRISPRa_3_LIG3_CasRx_3","depleted"
4310.57467543725,-15.3066163270961,4.51224570294962,-3.39223910548361,0.000693239158255438,0.00346973272575809,"ATM_CRISPRa_3_NT_CasRx_2","depleted"
18660.6254896119,-17.5360726928191,4.23607861625742,-4.13969481716377,3.47768157453295e-05,0.00035171192006359,"BRCA2_CRISPRa_5_NT_CasRx_3","depleted"
18368.0625806969,-17.5261456609465,4.23686345424468,-4.13658496437689,3.52512866103271e-05,0.000352872573109499,"KU70_CRISPRa_5_NT_CasRx_3","depleted"
22210.7071202161,17.9266389478041,4.25403167782967,4.21403513312574,2.50848239188435e-05,0.000343827158781553,"DNA-PKcs_CRISPRa_1_NT_CasRx_3","enriched"
17084.177262897,-17.3484931027728,4.24302445073328,-4.08870919887692,4.33780240674595e-05,0.000384113740487431,"XRCC4_CRISPRa_2_NT_CasRx_3","depleted"
12922.5118226201,16.4733668555699,4.30948001736456,3.8225880591608,0.000132058294786451,0.00088514894416341,"PALB2_CRISPRa_2_NT_CasRx_4","enriched"
21691.3213303935,18.0979789712628,4.24470370947711,4.2636613082924,2.01104199763749e-05,0.000343827158781553,"BRCA2_CRISPRa_5_NT_CasRx_5","enriched"
8799.44666670425,14.8284091010249,4.46820068755392,3.31865333227513,0.000904526470759479,0.00442073275155501,"EXO1_CRISPRa_2_NT_CasRx_5","enriched"
8900.80727109542,-16.4524913577563,4.40454621059955,-3.73534311393154,0.000187459418579926,0.00114936056016817,"XRCC1_CRISPRa_1_NT_CasRx_5","depleted"
14747.0430733033,-17.1443123879098,4.26878195269443,-4.0162071002686,5.91422876370442e-05,0.000500160208378796,"KU70_CRISPRa_1_NT_CasRx_5","depleted"
5598.28042085623,16.2229146227756,4.49529890823188,3.60886227010797,0.000307542824444068,0.00167383367488811,"53BP1_CRISPRa_5_NT_CasRx_5","enriched"
